TB-3048,YYC,AMS,Sunday,7:45,255,1151.00
TB-4484,YOW,DXB,Sunday,5:15,255,1449.00
CA-3076,ATL,YYZ,Sunday,14:30,292,337.00
VA-6414,YVR,YEG,Tuesday,2:30,50,218.00
TB-1255,YWG,YEG,Saturday,18:15,50,442.00
CA-5950,YVR,YWG,Thursday,20:30,78,317.00
CA-3426,YUL,YVR,Wednesday,18:30,120,380.00
CA-7876,FRA,YVR,Sunday,7:00,292,1262.00
VA-3601,YWG,CDG,Saturday,16:45,255,1010.00
TB-1939,ORD,HKG,Monday,12:00,255,1113.00
VA-1649,YEG,YWG,Thursday,11:45,78,194.00
VA-2082,DFW,YEG,Monday,5:30,292,297.00
TB-9076,LHR,PEK,Wednesday,20:30,174,1009.00
TB-1176,DXB,YOW,Wednesday,7:15,292,2177.00
VA-1446,ATL,AMS,Monday,12:15,174,1174.00
VA-3335,DFW,PEK,Friday,18:00,174,993.00
CA-1023,DFW,ORD,Sunday,22:15,292,136.00
CA-8552,DFW,YVR,Wednesday,8:30,292,264.00
TB-4903,YOW,YYZ,Sunday,16:45,50,90.00
TB-7835,PVG,ATL,Tuesday,20:15,255,1209.00
VA-8435,YOW,DXB,Saturday,5:15,255,1449.00
OA-4561,HKG,PEK,Friday,13:30,255,580.00
OA-7426,YUL,YYZ,Saturday,11:30,120,100.00
OA-2885,DFW,CDG,Monday,10:30,255,1128.00
TB-9125,ORD,AMS,Tuesday,22:30,255,1189.00
CA-6763,YOW,YEG,Wednesday,9:45,120,799.00
VA-3538,FRA,ATL,Saturday,1:45,169,719.00
CA-2537,HKG,PEK,Wednesday,13:30,255,580.00
OA-7789,YYZ,AMS,Thursday,18:00,292,1029.00
TB-6498,YWG,YYZ,Thursday,0:00,120,175.00
OA-6696,YYC,HKG,Friday,3:15,169,842.00
VA-8648,YEG,YYC,Wednesday,11:45,120,164.00
VA-3370,YOW,YVR,Thursday,18:00,78,443.00
VA-1405,YYZ,DXB,Sunday,17:15,255,1097.00
VA-8249,YYZ,ORD,Wednesday,1:30,255,268.00
OA-4714,LHR,HKG,Wednesday,22:15,174,3124.00
VA-3081,PVG,CDG,Wednesday,5:00,255,510.00
VA-5632,YYC,DFW,Sunday,21:00,169,328.00
OA-3107,YVR,HND,Friday,14:30,174,861.00
CA-1495,YYZ,YOW,Tuesday,16:30,78,210.00
CA-3533,ORD,PVG,Wednesday,22:00,169,851.00
VA-4529,HND,PVG,Tuesday,23:00,292,1029.00
VA-9724,ORD,CDG,Monday,7:30,174,1055.00
CA-2075,DFW,DEL,Thursday,10:00,174,1265.00
CA-2593,DEL,ORD,Wednesday,14:45,292,905.00
OA-2469,YUL,HND,Thursday,15:15,174,1307.00
TB-8330,PEK,DFW,Sunday,14:00,169,1373.00
OA-3824,YYZ,ORD,Monday,1:30,255,268.00
OA-2767,ATL,DFW,Monday,8:15,255,143.00
VA-3751,YYZ,FRA,Thursday,10:15,292,882.00
TB-4961,YYC,AMS,Friday,7:45,255,1151.00
VA-5071,FRA,PVG,Monday,17:15,174,495.00
CA-1379,YEG,ORD,Tuesday,21:30,292,404.00
OA-7008,DFW,DXB,Sunday,4:15,169,898.00
TB-6875,FRA,YOW,Sunday,8:15,292,709.00
VA-8285,DFW,DEL,Monday,10:00,174,1265.00
VA-1347,PEK,LHR,Sunday,19:15,255,816.00
TB-5746,HND,HKG,Monday,19:45,255,386.00
CA-7848,YVR,YOW,Monday,4:30,50,404.00
OA-6602,YYZ,YUL,Saturday,0:30,76,218.00
VA-974H,YYC,YOW,Sunday,21:15,78,792.00
TB-3903,YYZ,YVR,Friday,3:45,50,321.00
CA-2144,DXB,DFW,Thursday,5:45,174,774.00
CA-8073,HKG,FRA,Wednesday,0:00,174,867.00
OA-9908,YUL,LHR,Friday,23:30,292,802.00
CA-2131,YYC,YYZ,Wednesday,17:00,120,226.00
TB-3956,YVR,YOW,Saturday,4:30,50,404.00
CA-2457,ATL,CDG,Saturday,18:00,169,848.00
OA-3425,PEK,ATL,Sunday,22:00,169,1534.00
VA-7363,DXB,AMS,Sunday,18:30,292,722.00
VA-5878,PVG,AMS,Monday,22:00,255,945.00
OA-4049,YUL,LHR,Sunday,23:30,292,802.00
CA-2647,YEG,YOW,Monday,1:15,78,623.00
CA-4374,YYC,HKG,Saturday,3:15,169,842.00
VA-6232,YUL,PVG,Thursday,9:45,174,802.00
TB-5256,CDG,HKG,Wednesday,22:30,169,840.00
OA-9702,YYZ,DEL,Sunday,4:15,292,978.00
OA-6773,PVG,PEK,Thursday,0:15,255,436.00
CA-5351,YEG,PEK,Sunday,0:15,255,1052.00
TB-2191,HND,CDG,Wednesday,19:30,174,791.00
V1-7155,YYC,YYZ,Sunday,17:00,120,226.00
VA-5029,YVR,FRA,Sunday,17:15,255,1222.00
CA-7993,YYZ,HND,Sunday,9:15,292,1050.00
VA-6652,CDG,DXB,Saturday,0:15,174,524.00
OA-7571,HKG,DEL,Tuesday,7:15,292,574.00
VA-3131,YOW,HKG,Sunday,4:30,292,968.00
CA-5703,PVG,HND,Wednesday,7:45,169,484.00
CA-6529,HND,DEL,Thursday,22:15,169,425.00
VA-3395,DEL,ATL,Friday,20:15,255,1308.00
TB-9260,ATL,PVG,Thursday,13:45,169,907.00
OA-5561,YYZ,YUL,Monday,0:30,76,218.00
VA-8144,YWG,YYZ,Friday,0:00,120,175.00
VA-3137,YWG,DEL,Wednesday,22:15,292,1551.00
T0-79C3,YYC,YWG,Wednesday,4:30,50,500.00
TB-3773,YUL,ATL,Wednesday,19:45,169,437.00
TB-3521,DXB,HKG,Tuesday,6:00,292,1072.00
OA-1312,YUL,YEG,Sunday,2:30,120,518.00
TB-4524,DFW,HKG,Friday,22:45,174,966.00
VA-5038,HKG,YVR,Sunday,6:30,169,978.00
VA-8027,YWG,YOW,Sunday,10:15,76,399.00
TB-3145,YYZ,YOW,Wednesday,16:30,78,210.00
TB-4038,CDG,DEL,Saturday,19:00,255,602.00
VA-4870,YUL,CDG,Friday,16:30,169,788.00
CA-9297,YVR,ORD,Monday,18:15,169,309.00
TB-1775,YVR,ATL,Thursday,17:30,169,335.00
OA-2479,ATL,PEK,Monday,20:45,169,768.00
8A-7296,YYC,YUL,Friday,1:15,78,371.00
O5-1915,YYC,YYZ,Thursday,17:00,120,226.00
CA-3253,YVR,YWG,Sunday,20:30,78,317.00
VA-3319,YOW,HKG,Wednesday,4:30,292,968.00
VA-6019,CDG,LHR,Friday,0:15,169,80.00
VA-6844,ATL,ORD,Sunday,13:00,255,162.00
OA-2084,YWG,YUL,Saturday,20:00,78,468.00
CA-6750,YVR,AMS,Monday,20:30,174,886.00
CA-7121,LHR,YWG,Thursday,11:45,169,1146.00
VA-1000,FRA,YVR,Monday,7:00,292,1262.00
TB-6960,HND,HKG,Sunday,19:45,255,386.00
TB-4627,YWG,PVG,Thursday,3:00,292,1466.00
CA-5232,YOW,YYZ,Monday,16:45,50,90.00
TB-1869,CDG,ATL,Saturday,16:00,169,954.00
VA-3065,YYC,FRA,Wednesday,0:45,174,976.00
TB-8005,YEG,FRA,Monday,9:15,255,1252.00
CA-3720,PVG,DXB,Friday,21:45,169,2236.00
OA-5929,YYZ,DEL,Monday,4:15,292,978.00
CA-6665,DEL,ORD,Sunday,14:45,292,905.00
OA-6277,YYC,PEK,Wednesday,16:15,174,1170.00
OA-6299,AMS,ATL,Saturday,20:15,169,821.00
OA-4746,DFW,AMS,Saturday,15:30,169,631.00
VA-9443,YEG,YUL,Wednesday,10:30,120,557.00
CA-5474,DFW,PVG,Friday,3:15,255,1336.00
TB-3485,YUL,PEK,Wednesday,8:45,169,871.00
TB-2259,YEG,DXB,Thursday,12:45,292,1287.00
OA-4511,YVR,YEG,Thursday,2:30,50,218.00
CA-4515,DXB,YYZ,Wednesday,23:30,174,1263.00
VA-8023,PVG,DXB,Wednesday,21:45,169,2236.00
TB-8739,ORD,YYZ,Friday,7:00,292,111.00
CA-6668,YYC,HND,Wednesday,4:45,292,1301.00
VA-1088,YWG,YYZ,Monday,0:00,120,175.00
OA-3844,YYZ,PEK,Tuesday,17:15,292,968.00
CA-8480,YEG,YYC,Sunday,11:45,120,164.00
VA-2410,YWG,YOW,Wednesday,10:15,76,399.00
OA-4676,DXB,YVR,Tuesday,6:30,255,981.00
OA-8924,ATL,YYC,Sunday,16:15,292,405.00
TB-7418,CDG,AMS,Saturday,11:45,174,303.00
OA-2645,YVR,PVG,Wednesday,11:30,292,645.00
OA-2237,YVR,YYZ,Sunday,19:15,78,351.00
CA-1163,DEL,YYC,Tuesday,10:00,169,1086.00
OA-5776,YYC,DXB,Monday,19:00,292,1329.00
TB-3988,YEG,PVG,Monday,18:15,292,820.00
VA-3909,LHR,YYC,Sunday,7:45,169,835.00
CA-1047,ATL,DEL,Thursday,7:00,174,1283.00
TB-9208,HND,PEK,Sunday,10:15,292,746.00
CA-8814,DXB,DEL,Friday,10:45,292,274.00
OA-9653,LHR,DEL,Friday,16:00,169,561.00
TB-4173,PEK,YYZ,Saturday,3:30,169,776.00
CA-7158,HKG,YUL,Sunday,9:30,292,822.00
TB-1830,YEG,YWG,Tuesday,11:45,78,194.00
VA-1524,YYC,DXB,Thursday,19:00,292,1329.00
OA-2477,YWG,HKG,Thursday,7:15,174,1253.00
CA-5042,YYC,PEK,Thursday,16:15,174,1170.00
TB-6632,PVG,YYZ,Monday,9:00,169,1033.00
O0-20D5,YYC,YOW,Saturday,21:15,78,792.00
CA-9426,PEK,YVR,Thursday,18:45,169,4710.00
CA-4148,YYC,YUL,Wednesday,1:15,78,371.00
TB-5395,PEK,HND,Friday,21:00,169,443.00
VA-6786,PVG,ATL,Monday,20:15,255,1209.00
VA-1322,YWG,HKG,Tuesday,7:15,174,1253.00
VA-5290,DEL,YYC,Wednesday,10:00,169,1086.00
TB-4974,DEL,YYC,Sunday,10:00,169,1086.00
TB-9733,FRA,HKG,Thursday,9:00,292,601.00
VA-3097,YYC,YOW,Monday,21:15,78,792.00
TB-3201,YOW,YYZ,Wednesday,16:45,50,90.00
OA-7045,PEK,DEL,Friday,17:30,255,749.00
VA-4059,YYC,PVG,Thursday,17:30,174,1105.00
VA-7061,YEG,ORD,Friday,21:30,292,404.00
CA-2450,ATL,HND,Saturday,13:30,292,1257.00
VA-3130,YUL,YWG,Friday,3:45,78,265.00
TB-6505,YOW,HND,Saturday,22:00,292,1250.00
CA-5321,LHR,YOW,Friday,2:45,292,699.00
OA-7324,YOW,PEK,Saturday,1:00,174,882.00
CA-6215,HKG,ATL,Tuesday,12:30,169,1689.00
VA-1744,YOW,YEG,Monday,9:45,120,799.00
OA-3030,LHR,YVR,Thursday,3:45,174,948.00
TB-8773,YEG,DFW,Monday,19:15,292,573.00
TB-8137,AMS,YVR,Wednesday,13:30,174,890.00
OA-4250,YYZ,YEG,Monday,6:00,76,366.00
CA-9743,FRA,AMS,Tuesday,1:45,255,159.00
CA-3778,PEK,HND,Tuesday,21:00,169,443.00
CA-8467,AMS,FRA,Wednesday,14:30,255,170.00
OA-2203,YYC,DEL,Friday,10:45,169,1242.00
VA-1109,HKG,PVG,Friday,1:00,174,495.00
CA-1292,AMS,YUL,Wednesday,5:30,169,674.00
TB-3462,DEL,DXB,Saturday,4:15,169,354.00
VA-1732,HKG,CDG,Monday,6:30,169,593.00
OA-4479,PEK,PVG,Wednesday,0:30,169,472.00
TB-9499,YWG,YEG,Tuesday,18:15,50,442.00
VA-4393,LHR,YWG,Wednesday,11:45,169,1146.00
CA-9202,YVR,HND,Saturday,14:30,174,861.00
CA-8632,YEG,YUL,Thursday,10:30,120,557.00
OA-3271,YYZ,PEK,Monday,17:15,292,968.00
CA-6634,YWG,YEG,Thursday,18:15,50,442.00
TB-4190,DXB,LHR,Friday,23:15,169,726.00
OA-7464,YEG,DEL,Wednesday,23:30,292,1215.00
OA-4837,AMS,HND,Thursday,3:15,169,971.00
CA-6266,YOW,YYC,Thursday,21:45,50,394.00
CA-1829,YWG,YVR,Saturday,14:45,50,336.00
TB-6836,YWG,DFW,Sunday,15:00,292,823.00
TB-2804,ATL,AMS,Friday,12:15,174,1174.00
VA-1411,FRA,YOW,Saturday,8:15,292,709.00
CA-4145,ORD,YWG,Friday,22:45,174,470.00
OA-6333,FRA,ORD,Thursday,3:15,174,829.00
CA-2815,DXB,ORD,Thursday,8:30,255,1144.00
TB-8243,YUL,ORD,Sunday,1:45,292,283.00
TB-9248,YYZ,YWG,Saturday,22:15,76,313.00
TB-5094,YVR,YWG,Saturday,20:30,78,317.00
VA-4763,ATL,CDG,Thursday,18:00,169,848.00
OA-2310,FRA,PEK,Friday,12:00,169,474.00
TB-8946,YYZ,AMS,Tuesday,18:00,292,1029.00
TB-5510,DFW,YYZ,Thursday,20:00,174,369.00
VA-6746,HKG,YYZ,Friday,11:30,292,798.00
VA-6192,FRA,DXB,Sunday,21:45,292,334.00
TB-3990,YEG,ATL,Tuesday,17:15,292,640.00
VA-9014,CDG,HND,Monday,20:00,174,775.00
CA-6730,DEL,YOW,Saturday,23:30,292,1308.00
TB-9553,PVG,ORD,Wednesday,19:45,255,1600.00
OA-7354,PVG,CDG,Friday,5:00,255,510.00
TB-8891,DFW,LHR,Tuesday,15:30,292,2064.00
OA-3094,YEG,DXB,Sunday,12:45,292,1287.00
VA-5550,ATL,DEL,Sunday,7:00,174,1283.00
TB-4069,CDG,LHR,Thursday,0:15,169,80.00
OA-3287,AMS,ATL,Monday,20:15,169,821.00
TB-1086,HKG,YVR,Monday,6:30,169,978.00
TB-5425,ATL,LHR,Friday,0:30,169,883.00
TB-5457,LHR,CDG,Friday,16:00,174,166.00
VA-5960,YYC,AMS,Wednesday,7:45,255,1151.00
TB-4842,YVR,DXB,Thursday,6:00,292,1334.00
VA-5076,YUL,DFW,Thursday,5:45,169,449.00
CA-2219,LHR,HKG,Sunday,22:15,174,3124.00
OA-6735,CDG,ORD,Wednesday,14:45,292,606.00
CA-5225,DXB,ATL,Saturday,10:00,174,1068.00
VA-9744,HND,CDG,Saturday,19:30,174,791.00
TB-7237,YOW,FRA,Monday,6:30,174,1066.00
OA-5014,HKG,DEL,Wednesday,7:15,292,574.00
OA-4017,YVR,CDG,Friday,3:45,255,906.00
OA-4218,YWG,ORD,Monday,1:30,292,474.00
OA-7896,YWG,YUL,Wednesday,20:00,78,468.00
CA-8211,PEK,LHR,Tuesday,19:15,255,816.00
VA-2599,DEL,PEK,Tuesday,3:00,255,415.00
OA-3028,YOW,YVR,Wednesday,18:00,78,443.00
VA-2501,YYZ,YOW,Friday,16:30,78,210.00
OA-4202,ORD,DFW,Tuesday,4:15,292,180.00
VA-5610,CDG,YYC,Tuesday,6:00,255,1267.00
TB-4829,YWG,CDG,Monday,16:45,255,1010.00
OA-3227,DXB,FRA,Friday,11:00,255,503.00
C8-W521,YYC,YWG,Thursday,4:30,50,500.00
CA-9365,YEG,YYZ,Monday,3:00,78,198.00
VA-2965,YWG,LHR,Thursday,8:45,169,1331.00
CA-9468,ORD,LHR,Saturday,1:00,292,1151.00
TB-3760,FRA,HND,Sunday,15:45,169,1081.00
VA-2061,ORD,YOW,Saturday,20:45,255,664.00
VA-6281,YOW,FRA,Friday,6:30,174,1066.00
TB-3617,PEK,DEL,Tuesday,17:30,255,749.00
CA-8798,DFW,YUL,Sunday,7:00,169,364.00
OA-2696,YVR,YYC,Wednesday,22:45,78,230.00
OA-8071,PEK,YYC,Wednesday,20:00,174,1014.00
TB-8533,YYC,ORD,Tuesday,20:45,169,320.00
CA-4969,YUL,HKG,Sunday,15:30,169,1220.00
TB-7262,YVR,YWG,Friday,20:30,78,317.00
VA-6242,ORD,YVR,Tuesday,11:30,169,400.00
TB-8599,YUL,PEK,Sunday,8:45,169,871.00
OA-1881,FRA,YWG,Tuesday,11:15,292,749.00
TB-2044,CDG,HKG,Thursday,22:30,169,840.00
OA-5940,HKG,PVG,Tuesday,1:00,174,495.00
CA-9172,DXB,YEG,Sunday,8:00,174,1267.00
CA-1783,YVR,YYZ,Thursday,19:15,78,351.00
CA-4265,CDG,YUL,Friday,1:15,169,533.00
CA-1058,YYZ,YYC,Friday,2:45,50,307.00
TB-9467,YOW,ATL,Thursday,20:30,169,593.00
TB-6046,YYZ,PEK,Saturday,17:15,292,968.00
VA-9714,ORD,YUL,Saturday,18:45,292,396.00
OA-1946,YYZ,LHR,Monday,6:15,292,709.00
CA-6379,DXB,ORD,Monday,8:30,255,1144.00
VA-2206,FRA,YUL,Monday,19:00,255,468.00
TB-2264,ORD,YOW,Thursday,20:45,255,664.00
TB-2628,DFW,HND,Thursday,20:30,255,1737.00
VA-3196,YVR,DXB,Tuesday,6:00,292,1334.00
TB-7492,FRA,YUL,Wednesday,19:00,255,468.00
OA-1665,PEK,YYC,Friday,20:00,174,1014.00
OA-1674,PEK,YYZ,Friday,3:30,169,776.00
CA-6229,YYZ,YWG,Thursday,22:15,76,313.00
CA-9152,ATL,DXB,Friday,18:30,169,1101.00
TB-8420,YVR,FRA,Thursday,17:15,255,1222.00
TB-7148,ATL,YUL,Sunday,21:15,292,446.00
OA-3486,YVR,YYZ,Monday,19:15,78,351.00
VA-1137,YUL,HKG,Friday,15:30,169,1220.00
OA-4165,YOW,ORD,Thursday,15:15,292,539.00
OA-6396,YUL,YVR,Tuesday,18:30,120,380.00
OA-9096,PVG,ORD,Friday,19:45,255,1600.00
VA-6064,FRA,ORD,Tuesday,3:15,174,829.00
TB-4489,PEK,ORD,Monday,20:00,292,871.00
OA-8844,AMS,DXB,Saturday,2:15,255,553.00
VA-8193,LHR,YYZ,Friday,12:15,174,914.00
VA-5601,YEG,YUL,Sunday,10:30,120,557.00
TB-6419,LHR,DEL,Saturday,16:00,169,561.00
OA-1907,DFW,DEL,Sunday,10:00,174,1265.00
VA-2069,FRA,PEK,Tuesday,12:00,169,474.00
CA-9340,YOW,AMS,Monday,17:45,292,751.00
VA-7213,YOW,PEK,Wednesday,1:00,174,882.00
OA-3121,YYZ,YOW,Thursday,16:30,78,210.00
OA-2427,FRA,ATL,Friday,1:45,169,719.00
TB-6503,DXB,YUL,Saturday,23:30,255,716.00
CA-5120,YVR,DFW,Sunday,19:30,174,357.00
CA-4012,FRA,YYZ,Monday,12:45,255,503.00
TB-6940,LHR,FRA,Tuesday,21:45,292,119.00
OA-8135,YUL,YYZ,Friday,11:30,120,100.00
VA-9150,YEG,YVR,Friday,6:30,76,191.00
CA-9876,YEG,PEK,Saturday,0:15,255,1052.00
VA-1760,YUL,YWG,Thursday,3:45,78,265.00
TB-9823,YUL,AMS,Monday,0:15,255,813.00
CA-4048,CDG,HKG,Saturday,22:30,169,840.00
VA-4149,LHR,YWG,Tuesday,11:45,169,1146.00
VA-2849,YUL,YYC,Tuesday,20:30,78,435.00
TB-4611,YOW,YWG,Friday,11:30,78,316.00
VA-9404,YUL,PEK,Saturday,8:45,169,871.00
OA-9844,YYZ,YEG,Wednesday,6:00,76,366.00
TB-6662,YOW,CDG,Tuesday,9:45,292,1060.00
VA-7971,DFW,ATL,Tuesday,7:30,169,197.00
CA-4767,LHR,YVR,Saturday,3:45,174,948.00
OA-7062,PVG,PEK,Wednesday,0:15,255,436.00
OA-3724,YOW,ATL,Monday,20:30,169,593.00
VA-8738,FRA,YOW,Friday,8:15,292,709.00
CA-9424,ORD,FRA,Tuesday,11:15,169,508.00
VA-7S89,YYC,YEG,Thursday,7:45,78,270.00
VA-1419,ATL,YUL,Tuesday,21:15,292,446.00
OA-8688,ATL,AMS,Thursday,12:15,174,1174.00
CA-2110,YUL,HND,Monday,15:15,174,1307.00
OA-9529,AMS,LHR,Tuesday,6:15,292,169.00
OA-3349,DEL,LHR,Tuesday,13:15,174,861.00
TB-1459,CDG,DXB,Thursday,0:15,174,524.00
VA-6111,FRA,HKG,Monday,9:00,292,601.00
VA-7998,FRA,YWG,Sunday,11:15,292,749.00
OA-7198,YYZ,ATL,Sunday,0:15,255,675.00
VA-5849,YOW,YEG,Saturday,9:45,120,799.00
TB-8210,YUL,YVR,Monday,18:30,120,380.00
VA-6640,LHR,CDG,Sunday,16:00,174,166.00
CA-3411,LHR,YYZ,Thursday,12:15,174,914.00
VA-4034,AMS,DEL,Tuesday,1:00,292,962.00
TB-9769,ORD,DXB,Saturday,20:45,292,1033.00
TB-4610,DEL,YUL,Monday,22:15,169,1285.00
OA-8663,AMS,YUL,Saturday,5:30,169,674.00
CA-7845,YEG,DFW,Wednesday,19:15,292,573.00
OA-6427,YOW,ORD,Monday,15:15,292,539.00
TB-7610,AMS,YYZ,Thursday,17:45,169,819.00
OA-6478,DFW,YEG,Saturday,5:30,292,297.00
VA-2426,YYZ,HKG,Monday,11:00,169,959.00
VA-3635,YYZ,HND,Thursday,9:15,292,1050.00
TB-3698,YWG,HND,Thursday,14:30,292,1083.00
OA-8908,YYC,YWG,Sunday,4:30,50,500.00
VA-5458,YWG,YYC,Tuesday,10:00,78,200.00
CA-8346,YYC,ATL,Thursday,20:15,174,501.00
TB-2792,LHR,DFW,Sunday,14:30,292,892.00
OA-1784,DEL,ATL,Wednesday,20:15,255,1308.00
TB-9996,ORD,HKG,Saturday,12:00,255,1113.00
OA-7598,CDG,DXB,Wednesday,0:15,174,524.00
VA-1795,PVG,YYZ,Wednesday,9:00,169,1033.00
CA-8703,YEG,PVG,Friday,18:15,292,820.00
TB-2766,LHR,DXB,Wednesday,10:00,255,1986.00
TB-2783,YUL,YWG,Tuesday,3:45,78,265.00
CA-1148,PEK,ORD,Thursday,20:00,292,871.00
TB-7214,YVR,DEL,Monday,1:45,255,1159.00
OA-2655,YEG,DEL,Thursday,23:30,292,1215.00
VA-6827,DFW,YVR,Thursday,8:30,292,264.00
CA-7294,YYC,ATL,Sunday,20:15,174,501.00
VA-9331,CDG,YVR,Saturday,3:15,174,1385.00
VA-2374,YYZ,YWG,Tuesday,22:15,76,313.00
VA-2065,YYC,FRA,Tuesday,0:45,174,976.00
TB-6819,LHR,YOW,Saturday,2:45,292,699.00
CA-1632,DEL,PVG,Sunday,23:30,174,322.00
VA-9040,AMS,YYZ,Tuesday,17:45,169,819.00
TB-3161,YYC,CDG,Thursday,10:30,174,1013.00
OA-7723,FRA,ORD,Saturday,3:15,174,829.00
VA-6182,YOW,DFW,Thursday,11:15,255,816.00
CA-1096,AMS,DXB,Thursday,2:15,255,553.00
CA-9197,YOW,YWG,Tuesday,11:30,78,316.00
VA-6301,DFW,PEK,Saturday,18:00,174,993.00
OA-7339,YUL,YYZ,Wednesday,11:30,120,100.00
OA-6073,CDG,ORD,Monday,14:45,292,606.00
TB-7002,YWG,YOW,Saturday,10:15,76,399.00
TB-3392,YYC,YEG,Friday,7:45,78,270.00
VA-2246,YOW,LHR,Wednesday,12:00,292,958.00
OA-6418,LHR,YVR,Sunday,3:45,174,948.00
CA-9421,ORD,FRA,Saturday,11:15,169,508.00
OA-7771,HKG,HND,Saturday,21:30,169,524.00
CA-4172,DXB,CDG,Friday,4:30,169,600.00
TB-6607,YYZ,YWG,Monday,22:15,76,313.00
TB-3929,YVR,DEL,Friday,1:45,255,1159.00
TB-5418,ATL,DXB,Tuesday,18:30,169,1101.00
VA-1976,YYC,ORD,Monday,20:45,169,320.00
OA-7242,ATL,YEG,Thursday,3:30,255,429.00
VA-9430,YYZ,YUL,Thursday,0:30,76,218.00
TB-1063,LHR,HND,Friday,6:15,255,854.00
OA-9065,YUL,ORD,Monday,1:45,292,283.00
OA-6123,YUL,YYC,Thursday,20:30,78,435.00
VA-8212,DFW,ATL,Saturday,7:30,169,197.00
VA-5787,CDG,ORD,Tuesday,14:45,292,606.00
TB-2363,PVG,YUL,Saturday,13:45,174,998.00
OA-1505,LHR,DXB,Tuesday,10:00,255,1986.00
VA-8627,LHR,YYC,Friday,7:45,169,835.00
OA-9093,LHR,ATL,Saturday,5:15,292,396.00
TB-1463,YVR,YYZ,Wednesday,19:15,78,351.00
TB-5387,ORD,YYC,Friday,11:15,169,416.00
TB-2350,DXB,YYC,Wednesday,13:30,255,1134.00
CA-4086,PVG,HND,Thursday,7:45,169,484.00
CA-4376,YUL,PVG,Sunday,9:45,174,802.00
TB-5759,DEL,PVG,Tuesday,23:30,174,322.00
TB-5061,YYZ,DXB,Tuesday,17:15,255,1097.00
CA-5155,AMS,PEK,Thursday,5:30,169,743.00
CA-9435,FRA,PVG,Sunday,17:15,174,495.00
TB-8011,HKG,ORD,Wednesday,3:00,169,736.00
TB-6096,ORD,ATL,Thursday,12:15,255,128.00
OA-9080,DEL,YOW,Tuesday,23:30,292,1308.00
VA-6086,YVR,FRA,Tuesday,17:15,255,1222.00
CA-1474,DXB,LHR,Tuesday,23:15,169,726.00
VA-2307,YVR,YUL,Wednesday,20:00,78,402.00
CA-2986,DEL,YEG,Tuesday,11:00,255,848.00
CA-6308,YVR,YEG,Saturday,2:30,50,218.00
VA-5432,YWG,DEL,Monday,22:15,292,1551.00
OA-7871,HND,CDG,Tuesday,19:30,174,791.00
OA-8302,YYZ,YVR,Wednesday,3:45,50,321.00
OA-2445,DFW,FRA,Friday,6:15,255,1188.00
TB-5410,AMS,ORD,Tuesday,20:00,255,1185.00
TB-2709,YUL,ORD,Tuesday,1:45,292,283.00
TB-8541,YOW,YYC,Saturday,21:45,50,394.00
CA-5847,DEL,PEK,Friday,3:00,255,415.00
OA-1685,ORD,YYC,Monday,11:15,169,416.00
OA-9290,YEG,CDG,Saturday,21:00,169,1456.00
OA-6034,PVG,YVR,Tuesday,22:30,174,1059.00
VA-2047,ORD,YYC,Thursday,11:15,169,416.00
TB-3240,FRA,CDG,Monday,1:15,255,124.00
OA-3207,YWG,AMS,Sunday,18:30,292,1123.00
TB-5105,YWG,YVR,Tuesday,14:45,50,336.00
TB-2708,LHR,ATL,Sunday,5:15,292,396.00
OA-3740,YOW,YYC,Wednesday,21:45,50,394.00
TB-5264,YOW,YEG,Sunday,9:45,120,799.00
VA-2640,YYZ,PVG,Monday,9:30,292,964.00
VA-9869,ATL,DFW,Thursday,8:15,255,143.00
OA-3481,LHR,PVG,Sunday,16:00,292,510.00
CA-5870,DXB,CDG,Saturday,4:30,169,600.00
CA-3613,HKG,PVG,Thursday,1:00,174,495.00
CA-3487,YOW,LHR,Thursday,12:00,292,958.00
OA-1206,YYC,DEL,Wednesday,10:45,169,1242.00
OA-5990,DFW,CDG,Wednesday,10:30,255,1128.00
TB-2602,CDG,YYC,Saturday,6:00,255,1267.00
TB-1225,HKG,CDG,Tuesday,6:30,169,593.00
OA-1560,LHR,YEG,Monday,16:30,255,1101.00
TB-3385,LHR,YUL,Saturday,17:00,255,770.00
VA-2005,DFW,YEG,Friday,5:30,292,297.00
VA-7538,DEL,AMS,Saturday,8:15,169,568.00
TB-4093,ATL,YYC,Saturday,16:15,292,405.00
TB-6447,HND,ATL,Tuesday,0:45,174,1429.00
OA-9608,FRA,DFW,Wednesday,21:00,174,1160.00
OA-3610,DEL,ATL,Thursday,20:15,255,1308.00
CA-7946,DEL,PVG,Thursday,23:30,174,322.00
OA-F264,YYC,YVR,Thursday,10:00,78,183.00
VA-6203,YUL,ATL,Friday,19:45,169,437.00
TB-5791,DFW,YYC,Wednesday,5:45,174,305.00
VA-7228,YVR,LHR,Wednesday,16:30,174,899.00
TB-9746,PEK,FRA,Tuesday,6:15,169,635.00
OA-2552,HKG,ORD,Saturday,3:00,169,736.00
TB-9741,FRA,YUL,Thursday,19:00,255,468.00
OA-3696,YWG,YYZ,Saturday,0:00,120,175.00
VA-6059,YUL,DEL,Tuesday,20:45,255,896.00
OA-6219,FRA,YVR,Friday,7:00,292,1262.00
CA-3093,YWG,PEK,Wednesday,19:15,255,962.00
CA-3828,DXB,PEK,Monday,19:45,292,416.00
TB-5008,DXB,ATL,Thursday,10:00,174,1068.00
